Ambient Temp (degC),Time (s),Arclength_0.0 (mm),Arclength_6.0 (mm),Arclength_12.0 (mm),Arclength_18.0 (mm),Arclength_24.0 (mm),Arclength_30.0 (mm),Arclength_36.0 (mm),Arclength_42.0 (mm),Arclength_48.0 (mm),Arclength_54.0 (mm),Arclength_60.0 (mm),Arclength_61.2271618164903 (mm),Arclength_62.4656655809871 (mm),Arclength_63.7328160075048 (mm),Arclength_65.0 (mm),Electric Potential (V)
38,10800,36.94776738228262,41.36751391355617,41.98806483474776,41.85264871855517,41.680121128670734,41.5844755768368,41.4035178710387,41.0752202027886,40.93630048682131,40.71184442607738,39.86901180440812,39.739942319985104,42.09282537990755,45.19970439238235,88.0632734736203,4.720410738844283
38,14400,18.84946881222,21.107147733158723,21.422365324633727,21.35298099553276,21.26421619542895,21.21451796383121,21.120994592914343,20.9523976624049,20.88062530055636,20.765808639765982,20.337074650259684,20.27043028862345,21.47441167860947,23.05725197861972,44.92602159169322,3.637860457685554
38,18000,36.94780594686037,41.36755708849963,41.98810873897372,41.85269249745309,41.68016472320329,41.58451907327738,41.40356118013189,41.07526316722699,40.936343303134734,40.71188700146666,39.86905350329593,39.73998389272029,42.09286940286903,45.19975168450592,88.0633655907287,4.720413078966431
38,21600,18.84939703012567,21.10706731539765,21.422283697131952,21.35289962880193,21.26413516409524,21.214437119759545,21.120914102452712,20.952317811547594,20.880545720646825,20.76572949594041,20.3369971371348,20.27035301865482,21.47432980559517,23.0571639724361,44.92584959675655,3.6378614052239695
39,3600,36.65894901690496,41.044795240445055,41.66981249349858,41.5338364934812,41.36304144808514,41.26835349678618,41.08832031943584,40.76243807900145,40.62330505776729,40.40041883530616,39.567426533031366,39.44192406668903,41.77361756966664,44.85598391617408,87.39133139984777,4.720025266431299
39,7200,18.75600905833893,21.002762958594985,21.321200649838666,21.251326263734235,21.163193743860305,21.1138389601826,21.02051979633216,20.85266312514649,20.780568663844136,20.66621240303066,20.24127661928516,20.176294314048107,21.372845514880822,22.94770208012095,44.71178016401278,3.637923392546466
39,10800,36.86701003025991,41.2776800889408,41.90627264407407,41.7695268325904,41.59777148565824,41.50255504709196,41.32151243195455,40.993789331820594,40.85387217333117,40.62972151907215,39.79199664003928,39.66580837366587,42.0106677030328,45.1105437942976,87.8874158279453,4.720021532171626
39,14400,18.75823296976672,21.005252919152426,21.323728562742268,21.25384598138279,21.165703187884567,21.116342778621306,21.023012838812967,20.85513655318221,20.78303379022869,20.66866407963433,20.24367761439718,20.178687654590973,21.37538027046937,22.95042419208467,44.7170824516848,3.637924346787495
39,18000,36.86704842443306,41.2777230365942,41.90631624464242,41.76957028604079,41.59781476031919,41.502598223798174,41.32155542358026,40.99383198638789,40.85391468510123,40.62976379722674,39.79203803926078,39.66584964447306,42.0107114001831,45.11059070746744,87.88750724460432,4.720023862540326
39,21600,18.75816160912052,21.005172978762204,21.3236473913505,21.2537650668911,21.16562260585023,21.11626238338152,21.0229327957178,20.855057145321204,20.78295465421775,20.6685853779813,20.24360053252424,20.17861080322331,21.37529884301466,22.950336683029903,44.716911444753386,3.6379252896970704
40,3600,36.58275960225196,40.96165128637402,41.59229020224,41.45683145284243,41.28666381210372,41.19196834763162,41.01181579863251,40.6864428473115,40.54774598907765,40.323657595380496,39.49635147058255,39.37354841378195,41.69777466246053,44.77331532215924,87.22744180739218,4.7196537755434775
40,7200,18.668886814635343,20.90628358192325,21.22677419461956,21.15733894271744,21.06974539235036,21.020500987747333,20.92735042571716,20.760164781850087,20.68846484780915,20.573775079118967,20.152841544015416,20.0894148975419,21.27907535373054,22.84637584636461,44.51320899056051,3.6379675926792494
40,10800,36.79021517192451,41.19387122420325,41.82811397973046,41.6918889207795,41.520765334574016,41.42554183288496,41.24437995606163,40.91717073192982,40.77769288897833,40.55233445857559,39.72033199996826,39.59685880589747,41.93419793663666,45.02719504927232,87.72218181438384,4.71965033154954
40,14400,18.671107454906554,20.90877000806102,21.2292989531962,21.15985554031293,21.0722517473162,21.02300171244677,20.929840358758675,20.76263511609008,20.69092689804832,20.576223596628555,20.155239700391466,20.091805557313727,21.28160704935236,22.84909457558624,44.51850500680201,3.6379685389202336
40,18000,36.790250900942446,41.19391120706365,41.82815455517333,41.691929355503305,41.52080560442589,41.42558201248141,41.244419963032925,40.91721042490633,40.77773244972987,40.55237380156902,39.72037053285266,39.596897223975375,41.93423862175882,45.02723875826871,87.72226678384507,4.719652651802032
40,21600,18.6710360752788,20.90869007119733,21.2292177151823,21.159774546733207,21.072171087655303,21.022921240681523,20.929760241079904,20.76255563713323,20.690847694784807,20.576144837732123,20.155162554370182,20.091728636329275,21.281525524313167,22.849006894161576,44.51833333662388,3.637969477187265
41,3600,36.51036289792531,40.88300111970522,41.52026327995064,41.38642851823906,41.214610755712414,41.11967109352239,40.939507366423406,40.61464935919975,40.47639559425154,40.25109449571245,39.42960696454886,39.309487017168905,41.62620742661194,44.69551195959088,87.07230373134752,4.719299725801587
41,7200,18.58448280327105,20.81296454817448,21.13601422210266,21.067578232848177,20.97935758971453,20.930104144009142,20.837172863207936,20.6706555266021,20.599349843655567,20.484320910271784,20.06742860291468,20.00553980047134,21.188347023555853,22.74845919172496,44.32091470142895,3.6379934954208575
41,10800,36.7173034915499,41.11465894717284,41.75556045964855,41.62096899184125,41.44818646810964,41.352717642696845,41.17154501868477,40.844854728103726,40.70582292702056,40.47924572052455,39.65309724585248,39.53232249036745,41.86210697518975,44.94882374048903,87.56591297052036,4.719296557652081
41,14400,18.58670117191312,20.81544857789148,21.13853700486299,21.07009293143444,20.98186193359893,20.93260283900264,20.83966075658676,20.67312383652177,20.60180989264793,20.486767344350486,20.069824982243773,20.00792883030864,21.19087672412575,22.75117559652409,44.32620498630367,3.637994433881029
41,18000,36.71734130623426,41.11470132944996,41.75560354465196,41.62101193922058,41.44822923656726,41.35276031399989,41.17158750521402,40.84489688081936,40.7058649410704,40.47928750561936,39.65313817355656,39.53236328253196,41.86215009792363,44.94886990217711,87.56600193812149,4.719298867247297
41,21600,18.586630152066263,20.81536904704999,21.1384562002709,21.070012389386346,20.981781731618145,20.932522824933635,20.83958109657246,20.67304481238596,20.60173114124177,20.486689034363856,20.069748268603828,20.007852346192465,21.19079572001137,22.751088612771404,44.326035627955626,3.6379953674918366
42,3600,36.44261427861375,40.80939933170572,41.45310877350612,41.31996065588984,41.14698689129702,41.05154282856587,40.87130987000735,40.54611683862406,40.40989070279468,40.183368764062365,39.368519388708606,39.250409470520594,41.55986497659383,44.62256478702741,86.92620851141598,4.7189625371536295
42,7200,18.50377775714621,20.72370321800866,21.049228561814928,20.981306018623563,20.89270825878503,20.843310671821747,20.750568770922136,20.584271905067123,20.514159501795657,20.398782854737707,19.98630856526937,19.925604808856363,21.101773611150985,22.654622658260784,44.13636365743689,3.6380022844465465
42,10800,36.649021518869056,41.04047360370592,41.68785607148795,41.55395569893065,41.3800113502669,41.28403566635295,41.10279396854581,40.77576836421031,40.63877628016522,40.41097241632454,39.59150306066919,39.47274998238528,41.79521931468215,44.875281276331705,87.41863117011974,4.7189596346708855
42,14400,18.505993837037465,20.726184805426485,21.051749309549155,20.983818715656422,20.89521052294593,20.84580725066406,20.75305453461976,20.58673804850416,20.516617500858608,20.401227152797528,19.98870317150232,19.9279921830511,21.10430133670544,22.65733685626648,44.141649479386935,3.6380032153135553
42,18000,36.64905934996493,41.04051591718896,41.68789896006269,41.55399841858621,41.38005389540096,41.284078116158334,41.10283623491294,40.775810296833015,40.638818073808366,40.41101397629873,39.59154377676828,39.47279057995216,41.795262284212654,44.87532740444514,87.41872092037593,4.718961933301032
42,21600,18.50592287728468,20.726105366547014,21.051668609712863,20.983738279232814,20.895130426576102,20.84572734264438,20.75297498090678,20.58665913182129,20.516538854086445,20.401148952208544,19.98862655483848,19.927915787606665,21.104220427673297,22.657249973233327,44.14147999819291,3.638004144245925
43,3600,36.44261427861375,40.80939933170572,41.45310877350612,41.31996065588984,41.14698689129702,41.05154282856587,40.87130987000735,40.54611683862406,40.40989070279468,40.183368764062365,39.368519388708606,39.250409470520594,41.55986497659383,44.62256478702741,86.92620851141598,4.718641646084715
43,7200,18.50377775714621,20.72370321800866,21.049228561814928,20.981306018623563,20.89270825878503,20.843310671821747,20.750568770922136,20.584271905067123,20.514159501795657,20.398782854737707,19.98630856526937,19.925604808856363,21.101773611150985,22.654622658260784,44.13636365743689,3.63799501154302
43,10800,36.649021518869056,41.04047360370592,41.68785607148795,41.55395569893065,41.3800113502669,41.28403566635295,41.10279396854581,40.77576836421031,40.63877628016522,40.41097241632454,39.59150306066919,39.47274998238528,41.79521931468215,44.875281276331705,87.41863117011974,4.718638998059888
43,14400,18.505993837037465,20.726184805426485,21.051749309549155,20.983818715656422,20.89521052294593,20.84580725066406,20.75305453461976,20.58673804850416,20.516617500858608,20.401227152797528,19.98870317150232,19.9279921830511,21.10430133670544,22.65733685626648,44.141649479386935,3.6379959349854505
43,18000,36.64905934996493,41.04051591718896,41.68789896006269,41.55399841858621,41.38005389540096,41.284078116158334,41.10283623491294,40.775810296833015,40.638818073808366,40.41101397629873,39.59154377676828,39.47279057995216,41.795262284212654,44.87532740444514,87.41872092037593,4.718641285377545
43,21600,18.50592287728468,20.726105366547014,21.051668609712863,20.983738279232814,20.895130426576102,20.84572734264438,20.75297498090678,20.58665913182129,20.516538854086445,20.401148952208544,19.98862655483848,19.927915787606665,21.104220427673297,22.657249973233327,44.14147999819291,3.637996859212029
44,3600,36.319599377417866,40.67511193284907,41.333919515921366,41.19962320987595,41.02342595715061,40.927556400005344,40.74861652636936,40.42410878179446,40.290026428719,40.06071122057652,39.256929621766986,39.14438876841001,41.44160027355514,44.49150879000963,86.65924112811345,4.718336552092592
44,7200,18.35296918648856,20.556507111247043,20.888117591810165,20.81992614003041,20.73010815310134,20.68071114361863,20.589041540256,20.423849562976606,20.35512819622148,20.23886534639088,19.83397389715869,19.77639558108596,20.940738205697045,22.479641166765283,43.790147723982464,3.6379728062681833
44,10800,36.52498489267356,40.90506319534195,41.56762280189622,41.43256903517961,41.2553845010648,41.15898176693642,40.97904206206603,40.65270878477569,40.51787391536979,40.28726332052092,39.478931710579225,39.36577979855244,41.67591597968669,44.74308676710869,87.1493727734494,4.718334148964301
44,14400,18.355180429421296,20.55898354400937,20.89063419139688,20.822434626018364,20.732605998145548,20.68320327020384,20.59152291704757,20.426311336839763,20.357581945078746,20.24130520459128,19.8363646748817,19.778779459132966,20.943261891119658,22.482350850380985,43.79542425536245,3.6379737224312167
44,18000,36.52502227739037,40.905105081742505,41.5676653597525,41.43261145130797,41.25542673996314,41.15902390839919,40.97908402035533,40.65275040964235,40.517915402302656,40.28730457146651,39.478972138415145,39.36582012654179,41.67595871951608,44.74313280525857,87.14946304487266,4.718336424644052
44,21600,18.35511182419477,20.55890672282048,20.8905561241838,20.82235681171584,20.732528518253687,20.683125973385515,20.59144596036664,20.426234995202343,20.35750585966455,20.24122955734473,19.8362905449288,19.7787055341471,20.943183595765262,22.482266728004035,43.79526032295556,3.637974641920383
45,3600,36.26293426563365,40.613229787419016,41.27874657287198,41.14427352779919,40.96691191500415,40.871314098503824,40.69234033740639,40.36938006010455,40.23515090964072,40.0049486854035,39.20592739992082,39.09705149343064,41.38822345073592,44.43219147949803,86.53647165217127,4.718046727137826
45,7200,18.28156496221765,20.477292249060817,20.81152299913424,20.743395043409,20.653192018648177,20.60403758639052,20.51254895715045,20.34850517718315,20.279857236641583,20.163404998862543,19.76186302373095,19.7062793721034,20.86485852442884,22.397152559834574,43.62609524052037,3.637936539895592
45,10800,36.46788722308363,40.84270637106813,41.512010481715365,41.376779372239454,41.1984244406499,41.10229526393549,40.92232210323576,40.59754613847503,40.46256408072951,40.23106231891235,39.42752052289647,39.31805434254122,41.62211006436958,44.68329729081356,87.02563951982464,4.718044557370592
45,14400,18.283774489382825,20.4797668339896,20.81403818173224,20.745902097836986,20.655688353387124,20.60652821512685,20.51502882627545,20.35096552258953,20.282309541690218,20.165843349228204,19.76425255417623,19.70866223194113,20.867380987313474,22.39986095140574,43.63136965164777,3.637937448905959
45,18000,36.46792466113598,40.842748266893615,41.51205303249844,41.37682176326064,41.198466648566736,41.10233737454536,40.922364030702,40.59758773455178,40.46260553922173,40.23110353954212,39.42756091997253,39.3180946366827,41.622152732707725,44.68334316004992,87.0257288999878,4.718046821113504
45,21600,18.283704110771588,20.47968802409761,20.813958061981555,20.745822229649484,20.655608831537403,20.60644888124976,20.51494984169913,20.350887166787835,20.282231448339857,20.16576570490555,19.764176455353933,19.708586332718724,20.86730059060254,22.39977452700466,43.631200837396,3.6379383636310574
46,3600,36.21014635334144,40.55497717779217,41.22621408917984,41.09197501850063,40.91398732501716,40.818865581234434,40.64021045185244,40.31878695888132,40.18356052201766,39.95328849545493,39.159168072570935,39.05400708848833,41.33926539105296,44.3772970988814,86.42136406081143,4.717771675688842
46,7200,18.21311458240945,20.401031479559087,20.737375347840526,20.669515305166385,20.57919815585236,20.530383852972605,20.43925168824256,20.27633971259992,20.20733092631645,20.091097960662843,19.69294952566323,19.63937150882362,20.792320232853147,22.31809511301133,43.468269343537,3.6378870639843264
46,10800,36.41464377143392,40.78394925554818,41.45900278746642,41.32400760173062,41.14502377583344,41.04937380637115,40.86972186786167,40.546492853111005,40.4105085650495,40.17893772395806,39.38032795018077,39.27459793863471,41.572697023570726,44.62790113587157,86.90950515354014,4.717769730772018
46,14400,18.21532231377904,20.40350412402333,20.739888987239453,20.672020833829723,20.58169291974305,20.532872935803525,20.44173002283104,20.278798603036712,20.20978171018698,20.09353477937008,19.695337787078287,19.64175330569013,20.79484127973526,22.320801614725674,43.47353899665696,3.6378879659482575
46,18000,36.41467995778618,40.783989830474695,41.459044001088415,41.32404867820287,41.14506468067759,41.049414616285695,40.86976250019772,40.54653316474065,40.41054874179907,40.17897767108603,39.38036710441187,39.27463699310314,41.57273836017255,44.62794553339984,86.90959148289403,4.717771982328235
46,21600,18.215252231955663,20.40342557338321,20.73980909364643,20.67194117939855,20.58161361098693,20.53279381474956,20.44165125113492,20.27872045755344,20.209703828596723,20.09345734245847,19.695261887877862,19.641677618277186,20.794761210261747,22.32071579096352,43.47337210654776,3.637888875864655
47,3600,36.16051803633128,40.500597660581946,41.17943052208108,41.044145401493246,40.86504899751797,40.76965081291775,40.59207557879149,40.27140292822336,40.135281859186335,39.90413790496388,39.11538692670024,39.01332496168992,41.29295444132616,44.32602834526232,86.31381291433874,4.717510927264491
47,7200,18.147301113847323,20.32787388667288,20.66728675321381,20.599049120709488,20.50837099225599,20.459514284621275,20.36911810451869,20.20692867336178,20.137612048021715,20.021190182944284,19.62663785205868,19.574745882657865,20.722277597783066,22.242114728305484,43.316701642062846,3.637825158991869
47,10800,36.36461467848422,40.72912876273829,41.41181836062716,41.27577164443287,41.09567344039165,40.99974585077002,40.821180448403226,40.498707741843305,40.361824271472216,40.1293774767462,39.33617013781294,39.23355676466315,41.525988012037104,44.57619622449609,86.80105736460341,4.717509197410987
47,14400,18.14950758213303,20.33034516319816,20.66979948336466,20.60155365187302,20.51086468177932,20.46200227245368,20.37159540219353,20.209386559084106,20.14006176840868,20.023625876521344,19.629025279369,19.577127027584467,20.724797764595667,22.24482020945412,43.32196841084402,3.637826053977781
47,18000,36.36465167155028,40.72917014720117,41.41186042900682,41.27581355772591,41.095715169002645,40.99978748325631,40.82122190095559,40.49874886896326,40.361865262488905,40.12941823558299,39.33621008666556,39.2335966003451,41.52603011187293,44.5762412957753,86.80114438124231,4.7175114364764745
47,21600,18.149437604633064,20.33026679830952,20.66971979479552,20.60147422166641,20.510785600287345,20.46192337824591,20.37151685535281,20.209308638150453,20.139984117303143,20.023548677679926,19.62894959955844,19.57705153057745,20.724717803495366,22.244734257648062,43.32180014504764,3.637826959018143
48,3600,36.114417888504185,40.450046532365,41.13593951929453,40.99941313146162,40.81950303160397,40.72479436512222,40.54838669242078,40.22718497014771,40.09200688143044,39.857626790130695,39.07467541418775,38.97593007236903,41.25103927337093,44.27956542351325,86.214048233184,4.717264018794992
48,7200,18.08398620379267,20.257471755961987,20.59966860800447,20.53095573315592,20.4400619156912,20.391648262521883,20.302024627868377,20.139910964128504,20.071205839590043,19.953408761179887,19.56264256338228,19.512535832543243,20.65525888479453,22.169426785284777,43.17077599858866,3.637751543489292
48,10800,36.31809592016845,40.6781155761638,41.36790211691246,41.23060776105919,41.04969206730462,40.954458300645136,40.77706781247964,40.45406458062983,40.31813005533425,40.08243001523195,39.29505846704748,39.19578068408494,41.48365657916813,44.52927822342383,86.70035126536769,4.717262496090732
48,14400,18.086191371583368,20.25994165725033,20.602180443711426,20.53345928824873,20.44255457096738,20.394135254217574,20.30450099350781,20.14236787266108,20.073654635976528,19.95584332526507,19.565029179962544,19.514916353986592,20.65777820957612,22.172131186186693,43.176039845095,3.6377524315700094
48,18000,36.3181326557323,40.67815671349514,41.36794395802563,41.23064947472494,41.04973360175393,40.95449974013829,40.77710907504324,40.45410551924456,40.31817086029945,40.08247058732557,39.295098242489615,39.19582035625382,41.48369853415127,44.529323217234,86.70043849118414,4.717264722431394
48,21600,18.086121535694776,20.25986345337624,20.602100873233987,20.53337997645292,20.44247561199486,20.39405648132398,20.30442256430392,20.14229006629626,20.07357709127172,19.95576623311589,19.56495360582472,19.514840984674976,20.65769849274556,22.172045753718784,43.1758745254696,3.637753331688065
49,3600,36.070673629513465,40.40123583309304,41.09722734149665,40.95774828177819,40.777268740106976,40.683980247258425,40.50752977560772,40.1860760962624,40.052476502774944,39.81346695846477,39.03667807614977,38.94164713210149,41.21240787136336,44.23652637626108,86.12007795172136,4.717030517954702
49,7200,18.02293340033721,20.18914324372664,20.53564885547594,20.46560402789197,20.3746135347728,20.327004291026547,20.237541293998618,20.075633892286845,20.007852531938475,19.88798432404353,19.501153804818443,19.453018674233192,20.591091840523653,22.099752793123777,43.030295190227626,3.637666879422412
49,10800,36.27396174519675,40.62887000072151,41.32880882918879,41.18854569060062,41.00705810122946,40.91325288384837,40.7358200469683,40.41256485364396,40.27821829938456,40.037863800957936,39.25669255868186,39.16115034702317,41.44464450983826,44.48582153400372,86.6055072993913,4.717029193883822
49,14400,18.02513681378592,20.19161121344229,20.538159397448176,20.468106114596804,20.377104681747408,20.329489857976444,20.24001622737395,20.078089344745663,20.01029996540131,19.89041723535898,19.50353912400165,19.455398125507227,20.59360991434293,22.102455804656444,43.03555530229206,3.637667760673359
49,18000,36.27399370607002,40.62890587899979,41.3288454408706,41.1885821981938,41.007094445210114,40.91328914466055,40.73585615080599,40.41260067152253,40.27825399979181,40.03789929235166,39.25672735840206,39.16118505914973,41.444681211122685,44.48586087627679,86.60558365505838,4.717031407340006
49,21600,18.0250675257855,20.191533629615183,20.53808047465617,20.46802746208681,20.37702637988616,20.32941173773233,20.23993844818345,20.07801218397222,20.01022305961295,19.89034078303695,19.503464163058887,19.455323363562457,20.59353085717015,22.10237110737216,43.03539134269507,3.6376686558245312
50,3600,36.02910231044018,40.35749948371966,41.06161471552897,40.91942916286429,40.73925884071284,40.646396235594096,40.47008372303565,40.14875098035952,40.016258413764845,39.77233011131872,39.00071997361775,38.91000998897297,41.17759246144279,44.19717423314217,86.03312840347316,4.716809994199252
50,7200,17.963671617150684,20.12414110298363,20.47395990194928,20.402709624976744,20.312059033757485,20.264754483038665,20.175538092247763,20.014018284367445,19.94691965989956,19.82484244842417,19.441428806553848,19.39555956287345,20.529613892792486,22.03276389818813,42.894982613023096,3.6375717796020295
50,10800,36.23200584800274,40.584719482341455,41.292824728433295,41.14984042097368,40.96866454821735,40.87528798314168,40.697994630493454,40.374862523042296,40.2416298367247,39.99633002511168,39.22036994638024,39.12917323624588,41.40946207698038,44.446064195077966,86.51770706482276,4.71680886100644
50,14400,17.965873381253928,20.12660743064093,20.476469330123443,20.40521043231216,20.31454891766992,20.26723881144077,20.17801179154732,20.016472502152126,19.94936592247205,19.827273881207454,19.44381294544745,19.397938100170027,20.532130942329523,22.035465762429983,42.90024058608705,3.6375726540905937
50,18000,36.23205571066736,40.58477537309657,41.29288155757352,41.14989704886948,40.96872093420296,40.87534424334935,40.698050650148446,40.37491810115149,40.24168523434511,39.99638508745541,39.22042393901255,39.12922710606895,41.40951906042508,44.44612533797736,86.51782582296335,4.716811060986025
50,21600,17.965804444804004,20.12653027996421,20.47639084435165,20.40513223231907,20.31447106526182,20.2671611386572,20.177934458295617,20.01639578459305,19.949289457838248,19.827197879274543,19.4437384210636,19.39786376966808,20.532052352050822,22.035381574904005,42.90007765809734,3.6375735442393458
